EPA Facility ID,Facility Name,Facility Address,City,State,County,Zip,Facility DUNS,Latitude,Longitude
100000059161,Hutchinson Co-op/ Arlington Site,23189 Hwy 5 South,Arlington,MN,Sibley,55307,,44.603056,-094.082500
100000031814,Ashby Equity Association,County Road 82,Ashby,MN,Grant,56309,,46.090529,-095.811580
100000201499,"Atwater, MN","16319 Highway 12 NE , Box 629",Atwater,MN,Kandiyohi,56209,,45.138002,-094.821233
100000126589,CENTRAL LAKES COOP ATWATER AGRONOMY,303 ATLANTIC AVE EAST,ATWATER,MN,Kandiyohi,56209-0629,,45.137306,-094.774250
100000205057,Bushmills Ethanol,17025 Highway 12 NE,Atwater,MN,Kandiyohi,56209-9684,152955394,45.138480,-094.810430
100000210559,Austin Packaging Company,1118 N. Main St.,Austin,MN,Mower,55912,,43.675890,-092.943378
100000001954,Central Farm Service - Austin,54685 175 St,Austin,MN,Mower,55912,80146911,43.6075,-092.955528
100000131788,City of Austin Wastewater Treatment Facility,1205 Main Street South,Austin,MN,Mower,55912,78667946,43.655556,-092.973611
100000047077,Hormel Foods Corporation Austin Plant,500 14th Ave NE,Austin,MN,Mower,55912-3600,364405076,43.676917,-92.965457
100000015841,ROSEAU COUNTY CO-OP-BADGER,COUNTY ROAD 3,BADGER,MN,Roseau,56714,,48.782222,-096.006667
100000070353,CHS Inc.-Balaton,300 Lake Ave. South,Balaton,MN,Lyon,56115,6147177,44.233394,-095.870091
100000150114,"Rothsay Farmers Co-op, Barnesville MN",17770 150th Ave So,Barnesville,MN,Clay,56514,,46.633333,-096.400000
100000048174,Koch Nitrogen Company - Barnesville Terminal,"16916 130th Ave. South, P.O. Box 552",Barnesville,MN,Clay,56514-0552,602084618,46.703611,-096.444722
100000142204,Battle Lake Farmers Union Oil Company,Hwy 210 West,Battle Lake,MN,Otter Tail,56515-0128,,46.275194,-95.722
100000226052,COOP Service Inc.,"HWY 72 North, 1000 feet west of, ""Amex Duty Free""",Baudette,MN,Lake Of The Woods,56623,,48.7167388,-94.5988444
100000015743,New Vision Coop,201 East 1st Avenue,Beaver Creek,MN,Rock,56116,,43.614887,-096.362564
100000009778,Farmers Union Oil Company,Hwy 59,Bejou,MN,Mahnomen,56156,,47.439194,-95.978611
100000032902,Belgrade Cooperative Association,23866 County Road 200,Belgrade,MN,Stearns,56312,,45.401389,-095.05889
100000006888,AgPartners-Belle Plaine,820 East Main,Belle Plaine,MN,Scott,56011,,44.628278,-093.755972
100000071593,Ag Partners Coop,401 Great Western Ave,Bellechester,MN,Goodhue,55027,,44.374722,-092.513889
100000003943,FARMERS CO-OP ELEVATOR CO,RAILROAD STREET,BELLINGHAM,MN,Lac Qui Parle,56212-0337,,44.937528,-95.937194
100000031351,"TRIANGLE AG, LLC-BELTRAMI",HWY 9,BELTRAMI,MN,Polk,56517,,47.539722,-096.531944
100000066171,Alliance Midstream- Benson Terminal,300 Highway 12 NW,Benson,MN,Swift,56215,,45.311944,-095.643056
100000009545,Glacial Plains Cooperative,195 30th Ave. NE,Benson,MN,Swift,56215,,45.324697,-095.560431
100000015583,"Chippewa Valley Ethanol Company, LLLP",270 20th Street NW,Benson,MN,Swift,56215,,45.325833,-095.639167
100000051481,UAP Northern Plains,20190 Highway 10,Big Lake,MN,Sherburne,55309,945512843,45.340111,-93.786944
100000197878,Cargill Kitchen Solutions,20021 176th St.,Big Lake,MN,Sherburne,55309,131549388,45.333218,-093.715911
100000019026,"United Farmers Coop - Bigelow, MN",2600 Market Street,Bigelow,MN,Nobles,56117,,43.504111,-095.692750
100000001543,CARGILL INC.,"HYW 60 EAST SIDE BINGHAM LAKE,MN",BINGHAM LAKE,MN,Cottonwood,56118,6249189,43.909056,-95.035472
100000146255,POETBiorefining-Bingham Lake,40212 510th Avenue,Bingham Lake,MN,Cottonwood,56118,943877902,43.901894,-95.055703
100000209794,Bird Island NH3 Plant,80300 County Road 5,Bird Island,MN,Renville,55310,,44.754722,-094.893611
100000001605,Bird Island Agronomy,511 OAK AVENUE,BIRD ISLAND,MN,Renville,55310,,44.769361,-094.892056
100000147904,Agriliance LLC - Blackduck,23325 Nebish Road,Blackduck,MN,Beltrami,56630,,47.725222,-094.550139
100000114869,Farmward Cooperative,851 Main St South,Blomkest,MN,Kandiyohi,56216,22963755,44.936472,-095.022500
100000001758,Central Farm Service - Blooming Prairie,10060 State Highway 30,Blooming Prairie,MN,Dodge,55917,80146911,43.871500,-093.043972
100000116448,Bethany Fellowship Mission,"6820 Auto Club Road, Suite K",Bloomington,MN,Hennepin,55438,,44.797278,-93.372194
100000162405,BLOOMINGTON - CHEMREX,333 WEST 86TH STREET,BLOOMINGTON,MN,Hennepin,55420-2705,,44.854,-93.30025
100000191516,City of Bloomington Water Treatment Plant,9300 Poplar Bridge Rd,Bloomington,MN,Hennepin,55437-1842,,44.835487,-093.347673
100000082037,"Blue Earth, MN 680",33547 110th Street,Blue Earth,MN,Faribault,56013,785525494,43.648333,-094.196389
100000031636,Cargill,8334 430 th ave,Blue Earth,MN,Faribault,56013,6249189,43.602722,-093.992889
100000030156,Central Farm Service-Blue Earth ,714 East 14th Street,Blue Earth,MN,Faribault,56013,80146911,43.6299,-94.09253
100000079835,"Blue Earth, MN",11018 State Highway 254,Blue Earth,MN,Faribault,56013,8828352,43.645212,-093.927239
100000019972,Prairie Grain Partners LLC - Boyd,W. Hwy 275,Boyd,MN,Lac Qui Parle,56218,,44.851111,-95.904444
100000021996,"Farmers Union Oil of Southern Valley, Breckenridge",3588 US Highway 75,Breckenridge,MN,Wilkin,56520,,46.152900,-096.340700
100000018848,New Vision Coop,931 1st. Ave.,Brewster,MN,Nobles,56119,,43.697639,-095.471389
100000029514,Central Farm Service - Bricelyn ,53086 50th Street,Bricelyn,MN,Faribault,56014,,43.557236,-93.806849
100000206573,"Bricelynn, MN 156 Satellite",52883 110th Street,Bricelynn,MN,Faribault,56014,,43.646751,-93.810992
100000181395,Americold-Brooklyn Park,7130 Winnetka Ave. N.,Brooklyn Park,MN,Hennepin,55428,,45.083994,-093.380603
100000037685,Brooklyn Park Water Treatment Plant,5100 Edinbrook Terrace,Brooklyn Park,MN,Hennepin,55443,,45.109556,-093.337222
100000001348,RED LAKE COUNTY CO-OP-BROOKS,106 HWY 59 SOUTH,BROOKS,MN,Red Lake,56715,,47.813111,-096.000111
100000085757,"Brooten, MN","PO Box 99, 950 East Highway 55",Brooten,MN,Stearns,56316,102412244,45.491278,-095.105167
100000032216,"LAKESIDE FOODS, INC.",500 INDUSTRIAL PARK ROAD,BROOTEN,MN,Stearns,56316-0430,6072037,45.495403,-095.109682
100000183311,"CHS, Inc.- Browerville",County Road 16 north of 14,Browerville,MN,Todd,56438,6147177,46.086389,-094.848889
100000202167,"Dan's Prize, Inc - Browerville",1 Industrial Park,Browerville,MN,Todd,56438,157763319,46.069720,-094.865450
100000019954,Browns Valley Community Elevator Inc.,4th St N and 2nd Ave N,Browns Valley,MN,Traverse,56219,,45.597471,-096.834299
100000039111, United Farmers Cooperative-Brownton,"7735 State Hwy 15, PO Box 189",Brownton,MN,Mcleod,55312-0189,,44.729320,-094.372700
100000132475,Hillside Chemical,85445 Tony Rd. 24,Buffalo Lake,MN,Renville,55314,,44.827528,-94.560111
100000167712,"Buffalo Lake Advanced Biofuels, LLC","777 Borden Ave W, PO Box 190",Buffalo Lake,MN,Renville,55314,79233625,44.735829,-094.626708
100000135178,Buffalo Lake Agronomy,514 West Yellowstone Trail,Buffalo Lake,MN,Renville,55314,,44.736667,-094.622222
100000130128,City of Burnsville Water Treatment Plant,50 River Ridge Court,Burnsville,MN,Dakota,55337,,44.779444,-093.281389
100000178684,Black Dog Generating Plant,1400 East Black Dog Road,Burnsville,MN,Dakota,55337-1218,186614616,44.811058,-093.249936
100000071762,CHS Inc. - Byron,1309 Frontage Rd NW,Byron,MN,Olmsted,55920-0127,6147177,44.029789,-092.667953
100000035785,"Triangle Agronomy Services, LLC (Callaway)",100 CSAH 83,CALLAWAY,MN,Becker,56521,,46.876389,-96.099944
100000045284,Central Rivers Coop,11000 Cleveland Ave,Cambridge,MN,Isanti,55008,620615864,45.566389,-93.225083
100000171814,Cambridge Wastewater Treatment Facility,"800 7th Avenue SW, 300 3rd Ave NE",Cambridge,MN,Isanti,55008,,45.570806,-093.227167
100000018811,"Petersons North Branch Mill, Cambridge",427 Railroad Street South,Cambridge,MN,Isanti,55008,,45.569303,-093.220782
100000092115,Farmers Cooperative Association,2011 Highway 75 South,Canby,MN,Yellow Medicine,56220,,44.690889,-096.277778
100000000330,"Helena Agri-Enterprises, LLC - Canby, MN Facility ",Intersection of 220th Ave. & Hwy.68,Canby,MN,Yellow Medicine,56220,7036759,44.717222,-096.291981
100000074046,Ag Partners Coop,216 West Dakota,Cannon Falls,MN,Goodhue,55009,,44.515833,-092.902778
100000069025,Cenex Harvest States-Canton,Hwy. 52 W,Canton,MN,Fillmore,55922,6147177,43.535,-91.9425
100000137023,Chemstar Products Company - Carlton Facility,55 3rd Street,Carlton,MN,Carlton,55718,57607822,46.662484,-092.425980
100000115458,"FARMERS MILL & ELEVATOR, INC.",27671 Danville Avenue,CASTLE ROCK,MN,Dakota,55010-0488,22740153,44.549222,-093.152083
100000004014,"NUWAY COOPERATIVE, CEYLON",210 EAST MAIN,CEYLON,MN,Martin,56121-0321,,43.535333,-94.6295
100000000642,"CHANDLER COOP, CHANDLER",517 STATE HWY 91,CHANDLER,MN,Murray,56122-0205,,43.923694,-95.94425
100000021022,General Mills - Chanhassen,8000 Audubon Road,Chanhassen,MN,Carver,55317,,44.859393,-093.562619
100000239075,West Water Treatment Plant,2100 Lake Harrison Road,Chanhassen,MN,Carver,55317,,44.879378,-093.574008
100000066304,Chaska Wastewater Treatment Plant,101 Beech St,Chaska,MN,Carver,55318,,44.786306,-93.589889
100000232606,Legendary Baking,300 Lake Hazeltine Drive,Chaska,MN,Carver,55318,,44.842601,-93.577563
100000019623,Aspire Bakeries LLC,4075 Norex Drive,Chaska,MN,Carver,55318,,44.851666,-093.589167
100000210229,Northern Star Co.,101 W 82nd Street,Chaska,MN,Carver,55318,,44.854446,-093.599339
100000159188,Greenway (Chester),6435 EAST HIGHWAY 14,CHESTER,MN,Olmsted,55906,6962948,44.005556,-092.351417
100000021647,CHS Inc. - Chokio,305 1st Ave. South,Chokio,MN,Stevens,56221-0126,6147177,45.575757,-96.175834
100000019776,Prinsburg Farmers Coop - Clara City Location,110 1st Avenue,Clara City,MN,Chippewa,56222,22995880,44.952139,-95.372722
100000153843,FARMERS COOP OIL CO,5035 100TH AVE. SE,CLARA CITY,MN,Chippewa,56222-0717,,44.942500,-095.393333
100000119757,CHS Inc. - Claremont East,317 FRONT STREET W,CLAREMONT,MN,Dodge,55924,6147177,44.044131,-93.004160
100000147361,"Al-Corn Clean Fuel, LLC",797 5th Street,Claremont,MN,Dodge,55924,883092215,44.049412,-093.017379
100000113815,CHS Inc. - Claremont West,62515 120th Ave,Claremont,MN,Dodge,55924-0036,6147177,44.044888,-93.006672
100000019017,"Prairie Grain Partners, LLC-Clarkfield",West Highway 67,Clarkfield,MN,Yellow Medicine,56223,,44.791389,-095.816111
100000030879,Central Farm Service - Clarks Grove North,220 Independence Ave North,Clarks Grove,MN,Freeborn,56016,80146911,43.766601,-93.328322
100000217883,Central Farm Service ,"201 Main Street West, PO Box 127",Clarks Grove,MN,Freeborn,56016,80146911,43.760729,-93.332209
100000069221,"Terra International, Inc. (Clarks Grove, MN)",201 West Main Street,Clarks Grove,MN,Freeborn,56016-0060,,43.761111,-93.332778
100000166303,PALMER - CENTRA SOTA ,9769 - 50TH STREET SE,CLEAR LAKE,MN,Sherburne,55319,,45.49725,-93.960111
100000000198,Clearbrook Ag Service,"Jensen Street, Tower Street",Clearbrook,MN,Clearwater,56634,,47.699722,-095.431111
100000031912,Meadowland Farmers Coop-Clements,360 Center Street,CLEMENTS,MN,Redwood,56224,,44.382843,-95.057984
100000142053,Agriliance LLC - Climax,104 Great Northern Avenue,Climax,MN,Polk,56523,,47.606778,-96.815972
100000125036,CHS Inc. - Clinton,Elevator Road North of Park Street,Clinton,MN,Big Stone,56225,6147177,45.463970,-96.438393
100000000223,Glacial Plains Cooperative Clontarf,100 Becker Ave. NE,Clontarf,MN,Swift,56226-0338,,45.377124,-095.673867
100000145201,Farmers Elevator Cobden Div.,549 CENTER ST.,Cobden,MN,Brown,56085,,44.288056,-94.8475
100000166385,COKATO - CENTRA SOTA,190 JACKSON AVENUE SW,COKATO,MN,Wright,55321,,45.078222,-094.194472
100000230216,Cold Spring Brewing Company,219 Red River Ave. N,Cold Spring,MN,Stearns,56320,,45.458889,-94.429444
100000113361,Gold'n Plump Poultry - Cold Spring MN,851 Sauk River Road,Cold Spring,MN,Stearns,56320,60517463,45.461139,-094.405500
100000081298,Mid-County Coop,700 West Lake St.,Cologne,MN,Carver,55322-0177,22749410,44.767944,-093.796093
100000127613,Columbia Heights Membrane Plant,4500 Reservoir Blvd.,Columbia Heights,MN,Anoka,55421,,45.052500,-093.236667
100000001883,Farmward Cooperative,"101 Pine Street, 400 Hwy. 17 East",Comfrey,MN,Brown,56019-0158,22963755,44.108056,-094.900000
100000029854,CHS INC - Comstock,16214 18th Street South,Comstock,MN,Clay,56525,6147177,46.657000,-096.748917
100000162263,City of Coon Rapids Water Treatment Plant - West,2241 105th Avenue,Coon Rapids,MN,Anoka,55433-4668,,45.16125,-93.325222
100000162307,City of Coon Rapids Water Treatment Plant - East,11300 Dogwood Street,Coon Rapids,MN,Anoka,55448-2419,,45.175,-93.27375
100000135454,Cosmos Agronomy,JCT Hwy 4 & 7,Cosmos,MN,Meeker,56228,,44.936167,-094.712056
100000065145,Cottage Grove Wastewater Treatment Plant,9211 110th Street South,Cottage Grove,MN,Washington,55016,,44.7865,-92.918694
100000102676,Cottage Grove - 3M Company,10746 Innovation Road,Cottage Grove,MN,Washington,55016-4600,122704067,44.789444,-092.908333
100000002132,Cottonwood Coop Oil Co.,3786 CO RD 9 999 W 1ST St.,Cottonwood,MN,Lyon,56229-0318,8866733,44.597038,-095.674702
100000175455,Mid-Valley Cooperative,Highway 71 South,Crookston,MN,Polk,56716,6147177,47.747778,-96.631111
100000076525,American Crystal Sugar Company - Crookston,Highway 75 South,Crookston,MN,Polk,56716,6174742,47.764444,-096.632500
100000100552,CHS Inc.-Crookston,3035 Hwy 75 S,Crookston,MN,Polk,56716,6147177,47.747683,-96.629218
100000021674,CROOKSTON VALLEY COOPERATIVE,1010 COUNTY RD 214,CROOKSTON,MN,Polk,56716,,47.759722,-096.590556
100000021978,CHS Inc. dba Prairie Lakes Cooperative,420 3rd St. West,Cyrus,MN,Pope,56323,6147177,45.612778,-095.745278
100000162101,Cargill Inc.,601 Minnesota Ave.,Danvers,MN,Swift,56231,6249189,45.281444,-95.758722
100000149207,CRYSTAL VALLEY COOPERATIVE (3) DAR-LP,North Co. Road #4,Darfur,MN,Watonwan,56022,,44.054000,-094.837861
100000149216,CRYSTAL VALLEY COOPERATIVE (3)  DAR-AG,North Co. Road #4,Darfur,MN,Watonwan,56022,,44.056111,-094.840194
100000081074,"Dassel, MN 438","540 Atlantic Avenue East, PO Box A",Dassel,MN,Meeker,55325,102412244,45.080416,-094.301947
100000002025,Lac Qui Parle Co-op Oil Co.,junction of Cty. Rd. 39 & Hwy. 212,Dawson,MN,Lac Qui Parle,56232,,44.936889,-096.043278
100000147129,Central Valley Cooperative - Dennison,Main Street,Dennison,MN,Rice,55018,,44.404731,-093.040091
100000120175,Greenway (Dodge Center Fertilizer),330 Highway Street NE,DODGE CENTER,MN,Dodge,55927,6962948,44.032778,-092.849167
100000060989,Greenway (Dodge Center -Uptown Site),208 4th Ave SE,Dodge Center,MN,Dodge,55927,,44.026111,-092.848611
100000033224,Donnelly Co-op,Atlantic Ave. & 5th St.,Donnelly,MN,Stevens,56235,,45.693278,-96.014472
100000035721,Donnelly Cooperative,"P.O. Box 126, Atlantic Ave.",Donnelly,MN,Stevens,56235,,45.693056,-096.014444
100000002301,Dovray Grain and Feed,343 Haynes Street,Dovray,MN,Murray,56125-0227,22760805,44.054528,-95.549722
100000158919,Lakewood Water Treatment Plant,8130 Congdon Blvd.,Duluth,MN,St. Louis,55804,77627883,46.8628732,-91.9601970
100000243382,Hallett Railroad Storage & Services LLC,710 South 59th Avenue W,Duluth,MN,St. Louis,55807,,46.723823,-92.170247
100000076669,Pump Station No. 2,8505 Knowlton Creek Blvd.,Duluth,MN,St. Louis,55807,,46.721624,-92.206329
100000232241,Proctor Terminal Company Ltd.,5406 St. Louis River Road,Duluth,MN,St. Louis,55810,,46.762878,-92.250075
100000129149,Western Lake Superior Sanitary District,2626 Courtland Street,Duluth,MN,St. Louis,55806-1894,,46.758583,-92.125528
100000012862,Wheaton-Dumont Coop Elevator - Dumont Location,"P.O. Box 97, Hwy 75 & County Road 6",Dumont,MN,Traverse,56236,13825187,45.713083,-096.426028
100000043204,NuWay-K&H Cooperative-Dunnell,390 Hwy 4 South,Dunnell,MN,Martin,56127,,43.544306,-094.629778
100000216875,"Rinchem Company, Inc.","917 Lone Oak Rd., Suite 100",Eagan,MN,Dakota,55121,25003265,44.84,-93.13
100000234392,Americold - Eagan,2864 Eagandale Blvd.,Eagan,MN,Dakota,55121,,44.853150,-093.157375
100000066251,Seneca Wastewater Treatment Plant,3750 Plant Road,Eagan,MN,Dakota,55122,,44.826722,-093.212000
100000126133,South Water Treatment Facility,1395 Cliff Road,Eagan,MN,Dakota,55122,,44.790997,-93.166027
100000124279,North Water Treatment Facility,3419 Coachman Point,Eagan,MN,Dakota,55122-1897,,44.831681,-93.181589
100000052854,Keywest Simplot Soilbuilders,Hwy. 2 East,East Grand Forks,MN,Polk,56721,,47.935,-96.7825
100000077597,East Grand Forks Water Treatment Plant,801 2nd St NE,East Grand Forks,MN,Polk,56721,21585062,47.925000,-097.008333
100000076455,American Crystal Sugar Company - East Grand Forks,1020 Business Highway 2 East,East Grand Forks,MN,Polk,56721,6174809,47.925833,-097.006111
100000052925,East Grand Forks Simplot Grower Solutions,18268 State Hwy 220 SW,East Grand Forks,MN,Polk,56721-0590,,47.900050,-096.954087
100000148994,Central Farm Service - Easton,50041 St. Highway 109 (east),Easton,MN,Faribault,56025,,43.76146,-093.86650
100000032662,Central Farm Service - Easton Agronomy,77 Cedar Street,Easton,MN,Faribault,56025,80146911,43.765176,-93.893209
100000009484,Meadowland Farmers Coop-Echo,1466 610th St,Echo,MN,Yellow Medicine,56237,,44.609230,-95.420667
100000020979,General Mills - Eden Prairie,7752 Mitchell Road,Eden Prairie,MN,Hennepin,55344,185501830,44.858333,-93.458333
100000124359,Eden Prairie Water Treatment Plant,14100 Technology Drive,Eden Prairie,MN,Hennepin,55344-4485,,44.860833,-093.457500
100000124019,EDEN VALLEY - CENTRA SOTA,599 MEEKER AVE EAST,EDEN VALLEY,MN,Meeker,55329,,45.323944,-094.538889
100000174492,DE KAM SEED & FERTILIZER,1300 MECHANIC STREET,EDGERTON,MN,Pipestone,56128,22777171,43.869528,-96.127611
100000114921,Chandler Coop,360 Klindt Avenue,Edgerton,MN,Pipestone,56128,,43.871635,-96.133793
100000021567,"Elbow Lake Coop Grain, NH3 Plant",27005 US Hwy 59,Elbow Lake,MN,Grant,56311,,46.004300,-095.592906
100000251185,Ag Partners Coop - Elgin Agronomy,27594 County Road 25,Elgin,MN,Wabasha,55932,,44.1396,-92.2265
100000068053,CHS Inc.-Elkton,408 Adams St.,Elkton,MN,Mower,55933-0089,6147177,43.660738,-92.708640
100000000955,Central Farm Service - Ellendale,502 SW 42ND AVE,ELLENDALE,MN,Steele,56026,80146911,43.870633,-093.288312
100000033796,CHS INC - Ellsworth,110 MULBERRY STREET,ELLSWORTH,MN,Nobles,56129,6147177,43.517222,-096.021333
100000203898,"Elmore, MN Satellite",4062 40th Avenue,Elmore,MN,Faribault,56027,,43.543761,-094.083018
100000070451,CHS Inc.-Elrosa,30868 Hwy 71 North,Elrosa,MN,Stearns,56325,6147177,45.568974,-094.944865
100000057519,CRYSTAL VALLEY COOPERATIVE (8) ELY AG,51711 221st Ave,Elysian,MN,Le Sueur,56028,,44.200068,-093.705778
100000000287,Northern Country Cooperative Company(Emmons),248 State Street,Emmons,MN,Freeborn,56029-0212,,43.500008,-93.495276
100000001357,RED LAKE COUNTY COOP,JUNCTION US HWY 2 & US HWY 59,ERSKINE,MN,Polk,56535,,47.659139,-95.984056
100000142954,Farmers Elevator Essig Fertilizer Div.,24800 E Ballpark St.,ESSIG,MN,Brown,56030,,44.324167,-94.6025
100000021157,CHS Inc.- Euclid,North Atlantic Ave,Euclid,MN,Polk,56722,6147177,47.975470,-96.639686
100000185033,AG PARTNERS - EYOTA,"North Front Street, Box 148",Eyota,MN,Olmsted,55934,,43.989738,-092.232021
100000080663,Fairfax Fertilizer,64842    460 st,fairfax,MN,Renville,55332,,44.525833,-094.743333
100000245228,Central Region Cooperative - Fairfax Agronomy,"48153 State HWY 19, PO Box E",Fairfax,MN,Renville,55332,,44.5268955,-94.6987908
100000004611,NUWAY COOPERATIVE FAIRMONT MN,914 NORTH STATE STREET,FAIRMONT,MN,Martin,56031,,43.660417,-94.660417
100000003122,NUWAY COOPERATIVE-FAIRMONT LOCATION,2090 135 STREET,FAIRMONT,MN,Martin,56031,,43.681694,-94.449333
100000202489,Green Plains Fairmont LLC,1125 Bixby Road,Fairmont,MN,Martin,56031,79206047,43.665579,-094.498506
100000184953,"Fairmont Foods, Inc.",905 East Fourth Street,Fairmont,MN,Martin,56031,161963319,43.656551,-094.449862
100000079979,"Fairmont, MN 440",2445 50th Street,Fairmont,MN,Martin,56031,102412244,43.557793,-094.379362
100000073519,Hwy AG Services - Faribault,1702 Northwest 7th Street,Faribault,MN,Rice,55021,59412044,44.298361,-93.293111
100000065617,City of Faribault Wastewater Treatment Plant,214 N.E. 14th Street,Faribault,MN,Rice,55021,,44.309722,-093.266111
100000150622,"Jennie-O Turkey Store, Inc., Faribault",1116 4th Ave NW,Faribault,MN,Rice,55021,,44.302722,-093.274472
100000184052,City of Faribault Water Treatment Plant,812 8th Ave NW,Faribault,MN,Rice,55021-5105,,44.300124,-093.281729
100000199527,Faribault Energy Park,4100 Park Avenue ,"Faribault, MN",MN,Rice,55021,,44.335278,-093.289444
100000064878,Metropolitan Council - Empire WWTP,2540 W. 197th Street,Farmington,MN,Dakota,55024,,44.664278,-093.104361
100000232036,"Kemps, LLC",15 Fourth Street,Farmington,MN,Dakota,55024,,44.643308,-93.142631
100000020586,"West Central Ag Services-Felton, MN",Atlantic Ave. & 5th St.,Felton,MN,Clay,56536,,47.077828,-096.505960
100000093329,Dairy Farmers of America,301 South Buse Street,Fergus Falls,MN,Otter Tail,56537,55458038,46.281056,-96.086806
100000070237,Cenex Harvest States-Fergus Falls (East),1443 East Douglas,Fergus Falls,MN,Otter Tail,56537,6147177,46.274167,-96.048889
100000070219,CHS Inc.-Fergus Falls,22327 138th Ave,Fergus Falls,MN,Otter Tail,56537,6147177,46.287529,-096.202805
100000037159,City of Fergus Falls Wastewater Treatment Plant,311 South Kennedy Park Road,Fergus Falls,MN,Otter Tail,56537,,46.280515,-96.111063
100000030968,City of Fergus Falls Water Treatment Plant, 1024 Water Plant Road,Fergus Falls,MN,Otter Tail,56537,,46.292850,-96.041088
100000201916,"Green Plains Otter Tail, LLC.",24096 170th Avenue,Fergus Falls,MN,Otter Tail,56537-7518,,46.3125,-96.1337
100000113922,"Terra International,Inc. (TDS) Fertile, MN",Hwy 32N & Polk County 1,Fertile,MN,Polk,56540,,47.541944,-96.282222
100000031244,"TRIANGLE AGRONOMY SERVICES, LLC-FERTILE",HWY 32 SOUTH,FERTILE,MN,Polk,56540,,47.516111,-96.279167
100000035623,Thompson Farmers Coop Elevator,102 4th Street,Fisher,MN,Polk,56723,,47.802778,-096.798611
100000219328,Mille Lacs Soil Service,13450 State Hwy 23,Foreston,MN,Mille Lacs,56330,,45.741592,-93.688928
100000032403,Fosston Coop Elevator Association,33466 410th S.E.,Fosston,MN,Polk,56542,,47.572530,-095.758210
100000038014,Eickhoff Fertilizer INC.,245 Ave.,Fountain,MN,Fillmore,55935,,43.726056,-92.159778
100000003774,"TRIANGLE AG, LLC-FOXHOME",3410 320th Ave.,FOXHOME,MN,Wilkin,56543,,46.280833,-096.306389
100000025126,ConAgra International Fertilizer,"330 State Hwy 19, P.O. Box 339",Franklin,MN,Renville,55333,,44.531389,-094.883056
100000026321,Meadowland Farmers Coop-Franklin,65179 370TH ST,FRANKLIN,MN,Renville,55333,,44.539021,-094.934808
100000074536,Rich Products Corporation,7350 Commerce Lane,Fridley,MN,Anoka,55432-3189,117780286,45.102210,-093.267036
100000011248,Fulda Soil Service Center,Hwy 59 South,Fulda,MN,Murray,56131,,43.868056,-95.5985
100000011122,Country Pride Services-Northern Fulda Site,U.S. Highway 59 South,Fulda,MN,Murray,56131,,43.867583,-095.591361
100000186096,Country Pride Services-Southern Fulda Site,73 U.S. Highway 59,Fulda,MN,Murray,56131,,43.859167,-095.593056
100000203415,Mankato Terminal & Storage,16076 US Highway 169,Garden City,MN,Blue Earth,56034,,44.0137,-094.1731
100000093711,"Koch Fertilizer, LLC - Vernon Center Terminal",16078 HWY 169,Garden City,MN,Blue Earth,56090,,44.013267,-094.173222
100000190562,Enterprise Mankato Terminal & Storage,16082 US Highway 169,Garden City,MN,Blue Earth,56034-4492,48210686,44.014444,-094.173111
100000209259,CS-12 Recovered Energy Facility,1274 260th Avenue,Garvin,MN,Lyon,56132,,44.235314,-095.775103
100000169248,"TRIANGLE AGRONOMY SERVICES, LLC-GARY",95 MAIN STREET,GARY,MN,Norman,56545,,47.372778,-096.269722
100000047193,COOPERATIVE OIL ASSN.-GATZKE,CTY. RD. 6 & CTY.RD. 131,GATZKE,MN,Marshall,56724,,48.422500,-095.818889
100000013148,United Farmers Coop - Gaylord,48105 West Hwy 19,Gaylord,MN,Sibley,55334,,44.547444,-094.236116
100000086774,Michael Foods Egg Products Company,120 Tower Street South,Gaylord,MN,Sibley,55334-2318,,44.556920,-094.196114
100000164225,GEORGETOWN FARMERS ELEVATOR COMPANY,HWY 75 WEST,GEORGETOWN,MN,Clay,57466-0278,,47.098833,-96.793139
100000167124,AG PLUS COOPERATIVE GHENT,113 1/2 Burlingame St.,Ghent,MN,Lyon,56239,47244132,44.510000,-095.894167
100000080547,Gibbon Fertilizer,63311 State Hwy 19,GIBBON,MN,Sibley,55335,,44.533987,-94.535597
100000015663,"Glencoe Butter and Produce, Agronomy Site",County Road 3 (Lake Marion Road),Glencoe,MN,Mcleod,55336,6185094,44.768556,-94.167194
100000016172,"Glencoe Butter and Produce, Creamery Site",818 East 9th Street,Glencoe,MN,Mcleod,55336,6185094,44.767889,-94.151083
100000069588,"SENECA FOODS CORP.  GLENCOE, MINNESOTA",101 WEST 8TH. STREET,GLENCOE,MN,Mcleod,55336,2207322,44.767496,-094.163633
100000008626,"Speltz Elevator, Inc.",Highway #65,Glenville,MN,Freeborn,56036,80241623,43.573114,-093.285920
100000194595,Crystal Valley Cooperative (15),14546 Highway 65 ,Glenville,MN,Freeborn,56036,149170180,43.562900,-093.273971
100000068384,CHS Inc.- Glenwood,1730 State Highway 55N,Glenwood,MN,Pope,56334,6147177,45.666168,-095.37224
100000165983,CHS Propane Terminal- Glenwood,1730 State Hwy 55 N,Glenwood,MN,Pope,56334,6147177,45.666907,-095.380662
100000086293,"CF Industries Dist. Facilities, LLC - Glenwood",19369 195th Avenue,Glenwood,MN,Pope,56334,80242977,45.622778,-095.336389
100000001598,Cargill Inc.,5092 26th Street SE,Gluek,MN,Chippewa,56260,,44.984808,-095.475980
